Id,PID,SalePrice,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Lot Frontage,Lot Area,Lot Area > 30k,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,IsNotLevelContour,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Mod,Land Slope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,IsNotNormalCondition1,IsNotNormalCondition2,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Overall Qual,Overall Cond,Age At Sale,Years Since Remod/Add,IsHipRoof,Exterior 1st_BrkFace,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 1st_OtherExt,DiffExt2,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,Mas Vnr Type_None,Exter Qual_Fa,Exter Qual_Gd,Exter Qual_TA,Exter Cond_Fa,Exter Cond_Gd,Exter Cond_Po,Exter Cond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Bsmt Qual_Gd,Bsmt Qual_TA,Bsmt Qual_FairPoor,Bsmt Qual_No Basement,HasAvGdBsmtExposure,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 1_No Basement,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC_Fa,Heating QC_Gd,Heating QC_Po,Heating QC_TA,Central Air,NotStdElectrical,1st Flr SF,1st Flr SF > 3000,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,HasBsmtFullBath,HasBsmtHalfBath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual_Gd,Kitchen Qual_TA,Kitchen Qual_Fa,TotRms AbvGrd,IsNotTypFunctional,HasFireplace,HasExGdFireplace,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_NoGarage,Garage Blt After House,Garage Finish_NoGarage,Garage Finish_RFn,Garage Finish_Unf,Garage Cars,Garage Area,IsNotPavedDrive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,HasFence,Misc Val,Mo Sold,Yr Sold,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,Unique Old Houses,log_lot_area,pred_lot_frontage,log_lot_frontage,log_lot_frontage_all,Log Sale Price,Log 1st Flr SF,Log Gr Liv Area,Log Lot Area,Log Lot Frontage,Quality * Age,Log Lot Area * Log 1st Flr SF,Garage Cars * Garage Area,Log Gr Liv Area * Log Lot Area,Log Gr Liv Area * Full Bath,Pool Area * Lot Lot Area,Age At Sale * Years Since Remod,Log Gr Liv Area ^ 2,Log Gr Liv Area ^ 3,Quality ^ 2,Quality ^ 3
2284,923225040,129900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.0,4224,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,7,31,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,840.0,200.0,1040.0,0,0,0,1,1,0,1060.0,0,0.0,0.0,1060.0,1,0,1,0,3,1,0,1,0,6,0,1,0,1,0,0,0,0,0,0,0,0,1,2.0,572.0,0,100.0,110.0,0,0,0,0.0,0,0,6,2007,0,0,0,0,0,0,0,1,0,8.348537825386098,43.13987924952506,3.784189633918261,3.784189633918261,11.77452020265869,6.966024187106113,6.966024187106113,8.348537825386098,3.784189633918261,155,58.15611641860983,1144.0,58.15611641860983,6.966024187106113,0.0,961,48.52549297534738,338.02975775751764,25,125
1434,907135260,145000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57.0,9245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,14,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,686.0,304.0,990.0,0,0,0,0,1,0,990.0,0,0.0,0.0,990.0,0,1,1,0,3,1,0,1,0,5,0,0,0,0,0,0,0,1,0,1,0,0,1,2.0,672.0,0,0.0,0.0,0,0,0,0.0,0,0,2,2008,0,0,0,0,0,0,0,1,0,9.131838143821225,55.232895746917066,4.04305126783455,4.04305126783455,11.884489021402711,6.897704943128636,6.897704943128636,9.131838143821225,4.04305126783455,70,62.98872510448629,1344.0,62.98872510448629,6.897704943128636,0.0,182,47.57833348246122,328.1813060477954,25,125
2794,907255050,275000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.26930377487104,14781,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,5,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,1753.0,1753.0,0,0,0,0,1,0,1787.0,0,0.0,0.0,1787.0,0,0,2,0,3,1,1,0,0,7,0,1,0,1,0,0,0,0,0,0,0,1,0,3.0,748.0,0,198.0,150.0,0,0,0,0.0,0,0,8,2006,0,0,0,0,0,0,0,1,0,9.601097851212073,46.26930377487104,,3.834478755796214,12.524526376648708,7.488293515159428,7.488293515159428,9.601097851212073,3.834478755796214,40,71.89583877764248,2244.0,71.89583877764248,14.976587030318855,0.0,20,56.074539769178735,419.90261251909055,64,512
2625,535454030,81400.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,60.0,8544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,4,56,56,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,1,0,0,0,0,1,1040.0,0,0.0,0.0,1040.0,0,0,2,0,2,2,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,400.0,0,0.0,0.0,0,0,0,0.0,0,0,12,2006,0,0,0,0,0,0,0,1,0,9.052984561199976,74.79932910718742,4.0943445622221,4.0943445622221,11.307130551990632,6.946975992135418,6.946975992135418,9.052984561199976,4.0943445622221,168,62.890866403828824,800.0,62.890866403828824,13.893951984270837,0.0,3136,48.26047543530588,335.26436421811104,9,27
794,905475160,125000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62.0,7440,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,55,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,173.0,916.0,1089.0,0,0,0,1,1,0,1089.0,0,0.0,0.0,1089.0,1,0,1,0,3,1,0,1,0,5,0,1,1,0,0,0,0,1,0,0,0,1,0,1.0,252.0,1,328.0,0.0,0,0,0,0.0,1,0,9,2009,0,0,0,0,0,0,0,1,0,8.914626127827137,59.81718780154738,4.127134385045092,4.127134385045092,11.736069016284437,6.9930151229329605,6.9930151229329605,8.914626127827137,4.127134385045092,275,62.34011532718847,252.0,62.34011532718847,6.9930151229329605,0.0,3025,48.90226050956909,341.97424728902394,25,125
708,902204080,80000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.0,7404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,6,89,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,861.0,861.0,0,0,0,1,1,0,861.0,0,0.0,0.0,861.0,0,0,1,0,2,1,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,288.0,1,0.0,0.0,128,0,0,0.0,0,0,11,2009,0,0,0,0,0,0,1,0,0,8.909775673693389,68.86332155364722,4.127134385045092,4.127134385045092,11.289781913656018,6.7580945044277305,6.7580945044277305,8.909775673693389,4.127134385045092,356,60.21310601607117,576.0,60.21310601607117,6.7580945044277305,0.0,5251,45.671841330776296,308.65461990461455,16,64
286,909100080,104000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67.0,4853,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,6,86,11,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,133.0,974.0,1107.0,1,0,0,0,0,1,1296.0,0,0.0,0.0,1296.0,0,0,2,0,2,1,0,0,1,5,0,1,1,0,0,0,0,1,0,1,0,0,1,1.0,260.0,0,0.0,0.0,36,0,0,0.0,1,0,5,2010,0,0,0,0,0,0,0,1,0,8.487352349405215,46.73979154783567,4.204692619390966,4.204692619390966,11.55214617812351,7.16703787691222,7.16703787691222,8.487352349405215,4.204692619390966,430,60.8291757628871,260.0,60.8291757628871,14.33407575382444,0.0,946,51.36643192909442,368.1451632376529,25,125
62,528358010,260400.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59.0,10593,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,14,14,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,919.0,801.0,1720.0,0,0,0,0,1,0,1720.0,0,0.0,0.0,1720.0,1,0,2,0,3,1,1,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0,527.0,0,240.0,56.0,154,0,0,0.0,0,0,3,2010,0,0,0,0,0,0,0,1,0,9.267948684596496,73.35367684980903,4.07753744390572,4.07753744390572,12.46997418931655,7.450079569807499,7.450079569807499,9.267948684596496,4.07753744390572,98,69.04695514913664,1054.0,69.04695514913664,14.900159139614997,0.0,196,55.503685596463086,413.50687411122834,49,343
1647,527302060,176000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,78.0,12090,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,26,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,321.0,404.0,725.0,0,0,0,0,1,0,725.0,0,754.0,0.0,1479.0,0,0,2,1,3,1,1,0,0,6,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0,484.0,0,167.0,72.0,0,0,0,0.0,0,0,3,2007,0,0,0,0,0,0,0,1,0,9.400133943608838,79.17123882188825,4.356708826689592,4.356708826689592,12.078239274020289,6.586171654854675,7.2991214627108,9.400133943608838,4.356708826689592,182,61.910895731233815,968.0,68.61271942015158,14.5982429254216,0.0,104,53.277174127405445,388.8765651459256,49,343
2054,905103110,123000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.59825478751867,11677,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,41,41,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,249.0,30.0,1040.0,0,0,0,1,1,0,1040.0,0,0.0,0.0,1040.0,1,0,1,0,3,1,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,264.0,0,0.0,90.0,0,0,0,0.0,1,0,2,2007,0,0,0,0,0,0,0,1,0,9.365376374075716,77.59825478751867,,4.351544937084709,11.719939634354555,6.946975992135418,6.946975992135418,9.365376374075716,4.351544937084709,205,65.06104482801625,264.0,65.06104482801625,6.946975992135418,0.0,1681,48.26047543530588,335.26436421811104,25,125
1102,528326110,291000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.66757909066455,11000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,5,8,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1519.0,1519.0,0,0,0,0,1,0,1533.0,0,639.0,0.0,2172.0,0,0,2,1,4,1,0,0,0,8,0,1,0,0,0,1,0,0,0,0,0,1,0,3.0,687.0,0,162.0,153.0,0,0,0,0.0,0,0,6,2008,0,0,0,0,0,0,0,1,0,9.305650551780507,65.66757909066455,,4.184605334755041,12.581078546153629,7.334981878871814,7.683403681053826,9.305650551780507,4.184605334755041,72,68.25677816842352,2061.0,71.49906970415091,15.366807362107652,0.0,64,59.03469212603148,453.5873707910296,81,729
654,535354100,132000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.0,8000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,61,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,680.0,292.0,972.0,0,0,0,0,1,0,972.0,0,0.0,0.0,972.0,1,0,1,0,2,1,0,1,0,5,0,1,1,0,0,0,0,1,0,0,0,0,1,1.0,240.0,0,0.0,0.0,0,0,0,0.0,0,0,5,2009,0,0,0,0,0,0,0,1,0,8.987196820661973,62.3768080514515,3.912023005428146,3.912023005428146,11.790557201568507,6.879355804460439,6.879355804460439,8.987196820661973,3.912023005428146,366,61.82612461404935,240.0,61.82612461404935,6.879355804460439,0.0,427,47.32553628436354,325.5692027370394,36,216
1089,528240040,176000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.0,8029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,5,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,728.0,728.0,0,0,0,0,1,0,728.0,0,728.0,0.0,1456.0,0,0,2,1,3,1,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,400.0,0,100.0,24.0,0,0,0,0.0,0,0,7,2008,0,0,0,0,0,0,0,1,0,8.990815266184685,62.507261888690884,3.9318256327243257,3.9318256327243257,12.078239274020289,6.590301048196686,7.283448228756631,8.990815266184685,3.9318256327243257,18,59.252179272879694,800.0,65.48413752557092,14.566896457513263,0.0,9,53.04861810097811,386.376863545556,36,216
604,534278070,177625.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97.38977309164508,13495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,53,53,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,625.0,222.0,1048.0,1,0,0,0,1,0,1728.0,0,0.0,0.0,1728.0,1,0,2,0,3,1,0,1,0,7,1,1,1,0,0,0,0,1,0,0,0,0,1,2.0,576.0,0,0.0,99.0,0,0,0,0.0,0,0,7,2009,0,0,0,0,0,0,0,1,0,9.510074525452104,97.38977309164508,,4.578721206076617,12.087429865399402,7.454719949364001,7.454719949364001,9.510074525452104,4.578721206076617,265,70.89494228482619,1152.0,70.89494228482619,14.909439898728001,0.0,2809,55.572849523445605,414.28002998543366,25,125
2838,908228040,104900.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60.0,9738,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,82,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,392.0,392.0,784.0,0,1,0,0,1,0,949.0,0,272.0,0.0,1221.0,1,0,1,0,4,1,0,1,0,7,0,0,0,1,0,0,0,0,0,1,0,0,1,1.0,392.0,0,0.0,0.0,236,0,0,0.0,0,0,3,2006,0,0,0,0,0,0,0,1,0,9.183791036742646,69.87459350462879,4.0943445622221,4.0943445622221,11.560762794384388,6.855408798609928,7.107425474110705,9.183791036742646,4.0943445622221,410,62.958641877880524,392.0,65.27311036345424,7.107425474110705,0.0,4592,50.51549687003777,359.03512929146603,25,125
2777,907181090,196000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68.0,9272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,7,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,500.0,342.0,842.0,0,0,0,0,1,0,856.0,0,893.0,0.0,1749.0,0,0,2,1,3,1,1,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,515.0,0,140.0,85.0,0,0,0,0.0,0,0,6,2006,0,0,0,0,0,0,0,1,0,9.134754385019587,67.92400999195982,4.219507705176107,4.219507705176107,12.185869938212655,6.752270376141742,7.466799475018602,9.134754385019587,4.219507705176107,49,61.68033142729863,1030.0,68.20737924648813,14.933598950037204,0.0,49,55.753094400138075,416.2971759976135,49,343
1723,528186050,280000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48.0,7841,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,5,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,848.0,729.0,1577.0,0,0,0,0,1,0,1577.0,0,0.0,0.0,1577.0,1,0,2,0,2,1,0,0,0,6,0,1,1,1,0,0,0,0,0,0,0,1,0,2.0,564.0,0,203.0,39.0,0,0,0,0.0,0,0,5,2007,0,0,0,0,0,0,0,1,0,8.967121656230923,61.65797888915884,3.871201010907891,3.871201010907891,12.542544882151386,7.3632795869630385,7.3632795869630385,8.967121656230923,3.871201010907891,18,66.02742384513934,1128.0,66.02742384513934,14.726559173926077,0.0,4,54.217886275786576,399.2214552627828,81,729
349,527110020,168500.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,64.73039559586485,8530,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,5,14,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,384.0,384.0,0,1,0,0,1,0,804.0,0,670.0,0.0,1474.0,0,0,2,1,3,1,0,1,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,2.0,400.0,0,120.0,72.0,0,0,0,0.0,0,700,5,2009,0,0,0,0,0,0,0,1,0,9.051344640485725,64.73039559586485,,4.170230884015105,12.034691028774553,6.6895992691789665,7.295735072749282,9.051344640485725,4.170230884015105,98,60.549868492080265,800.0,66.03621254913294,14.591470145498564,0.0,182,53.22775025174397,388.3355643551879,49,343
2313,527107020,170000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67.36897294819286,13041,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,5,11,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,781.0,781.0,0,1,0,0,1,0,781.0,0,890.0,0.0,1671.0,0,0,2,1,3,1,0,1,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,2.0,423.0,0,0.0,84.0,0,0,0,0.0,0,0,2,2006,0,0,0,0,0,0,0,1,0,9.475853519656901,67.36897294819286,,4.210184569913404,12.043553716032399,6.660575149839686,7.421177528595393,9.475853519656901,4.210184569913404,66,63.114634476547685,846.0,70.32199120433937,14.842355057190787,0.0,121,55.07387591092923,408.7130103228392,36,216
2279,923202220,130000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200.0,43500,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,5,54,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,1,0,2034.0,0,0.0,0.0,2034.0,0,0,1,0,2,1,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1041.0,1,483.0,266.0,0,0,0,561.0,1,0,6,2007,0,0,0,0,0,0,0,1,0,10.680516217076775,165.81516827626953,5.298317366548036,5.298317366548036,11.77528972943772,7.617759576608505,7.617759576608505,10.680516217076775,5.298317366548036,162,81.36160469575906,4164.0,81.36160469575906,7.617759576608505,5991.76959778007,2916,58.0302609670106,442.0605762145357,9,27
1346,903233080,150000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52.0,6240,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,69,58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,300.0,449.0,989.0,0,0,0,1,1,0,1245.0,0,764.0,0.0,2009.0,0,0,2,0,4,1,0,1,0,7,1,1,1,0,0,0,0,1,0,0,0,0,1,2.0,400.0,0,0.0,20.0,0,0,0,0.0,1,0,1,2008,0,0,0,0,0,0,0,1,0,8.738735461363474,54.040738469899566,3.9512437185814275,3.9512437185814275,11.918390573078392,7.126890808898808,7.605392364814935,8.738735461363474,3.9512437185814275,483,62.28001344098942,800.0,66.46151195599128,15.21078472962987,0.0,4002,57.84199302278531,439.9110521011701,49,343
2770,907125080,145000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95.0,13015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,10,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1100.0,1100.0,0,0,0,0,1,0,1100.0,0,0.0,0.0,1100.0,0,0,1,1,3,1,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0,462.0,0,0.0,0.0,0,0,0,0.0,0,0,6,2006,0,0,0,0,0,0,0,1,0,9.473857817428666,95.3744369916972,4.553876891600541,4.553876891600541,11.884489021402711,7.003065458786462,7.003065458786462,9.473857817428666,4.553876891600541,50,66.34604644268879,924.0,66.34604644268879,7.003065458786462,0.0,100,49.04292582004803,343.4508198082051,25,125
